index,year,month,day,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
30655,2021,1,5,30,46.0,46.0,-44.1173
30656,2021,1,5,31,68.72,68.72,8.867
30657,2021,1,5,32,46.0,46.0,-33.5522
30658,2021,1,5,33,46.0,46.0,-182.3051
30659,2021,1,5,34,98.01,98.01,15.1587
30660,2021,1,5,35,177.01,177.01,266.1384
30661,2021,1,5,36,147.51,147.51,68.5654
30662,2021,1,5,37,177.01,177.01,174.6155
30663,2021,1,5,38,147.51,147.51,91.3652
30664,2021,1,5,39,46.2,46.2,-23.2198
30665,2021,1,5,40,46.1,46.1,-66.1191
30666,2021,1,5,41,0.0,0.0,-190.9147
30667,2021,1,5,42,0.0,0.0,-158.6372
30668,2021,1,5,43,67.2,67.2,227.7664
30669,2021,1,5,44,67.0,67.0,159.6836
30670,2021,1,5,45,65.6,65.6,221.9914
30671,2021,1,5,46,10.1,10.1,-75.6126
30672,2021,1,5,47,64.9,64.9,76.7895
30673,2021,1,5,48,65.0,65.0,228.5968
30674,2021,1,6,1,64.8,64.8,118.3523
30675,2021,1,6,2,64.8,64.8,103.9869
30676,2021,1,6,3,0.0,0.0,-283.4643
30677,2021,1,6,4,0.0,0.0,-303.7508
30678,2021,1,6,5,10.1,10.1,-212.1209
30679,2021,1,6,6,50.0,50.0,-3.3399
30680,2021,1,6,7,63.44,63.44,237.1163
30681,2021,1,6,8,63.8,63.8,139.867
30682,2021,1,6,9,44.0,44.0,-76.7763
30683,2021,1,6,10,10.1,10.1,-398.812
30684,2021,1,6,11,10.1,10.1,-101.6214
30685,2021,1,6,12,47.0,47.0,-68.0321
30686,2021,1,6,13,64.6,64.6,22.1669
30687,2021,1,6,14,47.05,47.05,-56.009
30688,2021,1,6,15,46.0,46.0,-819.6532
30689,2021,1,6,16,47.05,47.05,-315.8708
30690,2021,1,6,17,47.05,47.05,-214.6415
30691,2021,1,6,18,175.0,175.0,319.7355
30692,2021,1,6,19,152.0,152.0,68.6611
30693,2021,1,6,20,190.0,190.0,109.1638
30694,2021,1,6,21,44.0,44.0,-134.4783
30695,2021,1,6,22,47.17,47.17,-217.0241
30696,2021,1,6,23,44.0,44.0,-226.3541
30697,2021,1,6,24,90.0,90.0,65.6803
30698,2021,1,6,25,180.0,180.0,427.0488
30699,2021,1,6,26,140.0,140.0,405.3332
30700,2021,1,6,27,47.17,47.17,-297.9108
30701,2021,1,6,28,47.05,47.05,-634.1803
30702,2021,1,6,29,47.17,47.17,-564.395
30703,2021,1,6,30,47.17,47.17,-479.5506
30704,2021,1,6,31,47.11,47.11,-492.5572
30705,2021,1,6,32,47.5,47.5,-293.0748
30706,2021,1,6,33,47.5,47.5,-528.3668
30707,2021,1,6,34,47.7,47.7,-57.3326
30708,2021,1,6,35,1000.0,1000.0,268.5667
30709,2021,1,6,36,399.0,399.0,162.4042
30710,2021,1,6,37,47.6,47.6,-215.7937
30711,2021,1,6,38,47.5,47.5,-446.2708
30712,2021,1,6,39,47.6,47.6,-85.7603
30713,2021,1,6,40,44.0,44.0,-129.5665
30714,2021,1,6,41,43.55,43.55,-177.8223
30715,2021,1,6,42,68.0,68.0,28.6651
30716,2021,1,6,43,128.99994,128.99994,468.4341
30717,2021,1,6,44,68.0,68.0,443.5134
30718,2021,1,6,45,67.0,67.0,305.5959
30719,2021,1,6,46,62.8,62.8,83.9859
30720,2021,1,6,47,73.0,73.0,179.3718
30721,2021,1,6,48,75.0,75.0,495.3532
30722,2021,1,7,1,62.5,62.5,470.8335
30723,2021,1,7,2,67.0,67.0,765.2168
30724,2021,1,7,3,66.95,66.95,347.523
30725,2021,1,7,4,62.0,62.0,228.6144
30726,2021,1,7,5,62.5,62.5,291.1667
30727,2021,1,7,6,62.5,62.5,210.1311
30728,2021,1,7,7,62.5,62.5,386.1863
30729,2021,1,7,8,61.95,61.95,309.4747
30730,2021,1,7,9,61.8,61.8,380.0248
30731,2021,1,7,10,61.8,61.8,528.4092
30732,2021,1,7,11,100.0,100.0,934.193
30733,2021,1,7,12,75.0,75.0,848.4892
30734,2021,1,7,13,125.0,125.0,1100.2763
30735,2021,1,7,14,95.2,95.2,756.2922
30736,2021,1,7,15,47.0,47.0,-119.2897
30737,2021,1,7,16,90.25,90.25,158.8173
30738,2021,1,7,17,111.0,111.0,213.9397
30739,2021,1,7,18,104.84,104.84,174.92
30740,2021,1,7,19,137.95,137.95,300.2062
30741,2021,1,7,20,140.0,140.0,396.0664
30742,2021,1,7,21,144.95,144.95,535.7
30743,2021,1,7,22,144.95,144.95,362.528
30744,2021,1,7,23,48.31,48.31,-99.9
30745,2021,1,7,24,144.95,144.95,130.0415
30746,2021,1,7,25,165.0,165.0,191.9694
30747,2021,1,7,26,144.95,144.95,80.1804
30748,2021,1,7,27,144.95,144.95,179.9242
30749,2021,1,7,28,48.35,48.35,-141.8895
30750,2021,1,7,29,144.95,144.95,130.8981
30751,2021,1,7,30,144.95,144.95,153.2837
30752,2021,1,7,31,495.0,495.0,244.4238
30753,2021,1,7,32,50.0,50.0,-50.714
30754,2021,1,7,33,145.0,145.0,19.3454
30755,2021,1,7,34,1400.0,1400.0,477.5835
30756,2021,1,7,35,1000.0,1000.0,554.1734
30757,2021,1,7,36,1000.0,1000.0,515.9938
30758,2021,1,7,37,170.0,170.0,171.8145
30759,2021,1,7,38,49.1,49.1,-227.9943
30760,2021,1,7,39,146.2058,146.2058,147.4668
30761,2021,1,7,40,170.0,170.0,78.4054
30762,2021,1,7,41,170.0,170.0,113.6948
30763,2021,1,7,42,100.0,100.0,12.7468
30764,2021,1,7,43,95.0,95.0,9.9691
30765,2021,1,7,44,48.35,48.35,-56.8633
30766,2021,1,7,45,65.0,65.0,147.0519
30767,2021,1,7,46,65.0,65.0,220.3459
30768,2021,1,7,47,63.0,63.0,310.935
30769,2021,1,7,48,65.0,65.0,465.4751
30770,2021,1,8,1,62.0,62.0,510.3539
30771,2021,1,8,2,62.0,62.0,646.369
30772,2021,1,8,3,62.0,62.0,767.377
30773,2021,1,8,4,61.9,61.9,282.3116
30774,2021,1,8,5,61.89,61.89,91.772
30775,2021,1,8,6,61.7,61.7,182.773
30776,2021,1,8,7,61.7,61.7,261.4499
30777,2021,1,8,8,60.0,60.0,214.6916
30778,2021,1,8,9,61.5,61.5,434.9708
30779,2021,1,8,10,61.53331,61.53331,359.6029
30780,2021,1,8,11,90.0,90.0,642.5066
30781,2021,1,8,12,90.0,90.0,340.2035
30782,2021,1,8,13,95.0,95.0,677.0365
30783,2021,1,8,14,48.35,48.35,-23.7412
30784,2021,1,8,15,48.35,48.35,-773.1201
30785,2021,1,8,16,48.35,48.35,-269.5137
30786,2021,1,8,17,48.4,48.4,-237.5685
30787,2021,1,8,18,140.0,140.0,123.7491
30788,2021,1,8,19,139.0,139.0,125.3452
30789,2021,1,8,20,140.0,140.0,228.7915
30790,2021,1,8,21,120.0,120.0,54.2366
30791,2021,1,8,22,140.0,140.0,208.0168
30792,2021,1,8,23,140.0,140.0,311.6417
30793,2021,1,8,24,140.0,140.0,270.181
30794,2021,1,8,25,140.0,140.0,232.3996
30795,2021,1,8,26,140.0,140.0,244.6833
30796,2021,1,8,27,138.0,138.0,151.256
30797,2021,1,8,28,138.0,138.0,37.5981
30798,2021,1,8,29,48.6,48.6,-34.1917
30799,2021,1,8,30,48.6,48.6,-54.2603
30800,2021,1,8,31,49.0,49.0,-229.7732
30801,2021,1,8,32,49.0,49.0,-225.9912
30802,2021,1,8,33,50.0,50.0,-174.9274
30803,2021,1,8,34,50.0,50.0,-137.383
30804,2021,1,8,35,2750.0,2750.0,23.6698
30805,2021,1,8,36,55.0,55.0,-50.9765
30806,2021,1,8,37,51.1,51.1,-72.6956
30807,2021,1,8,38,55.0,55.0,-129.7918
30808,2021,1,8,39,4000.0,4000.0,239.8015
30809,2021,1,8,40,4000.0,4000.0,205.9458
30810,2021,1,8,41,50.0,50.0,-42.4708
30811,2021,1,8,42,89.97,89.97,12.8267
30812,2021,1,8,43,189.0,189.0,298.3649
30813,2021,1,8,44,149.0,149.0,126.0833
30814,2021,1,8,45,97.0,97.0,89.275
30815,2021,1,8,46,75.0,75.0,120.0071
30816,2021,1,8,47,77.9,77.9,286.98
30817,2021,1,8,48,77.9,77.9,319.2028
30818,2021,1,9,1,75.0,75.0,177.0598
30819,2021,1,9,2,80.0,80.0,651.0067
30820,2021,1,9,3,77.9,77.9,742.2289
30821,2021,1,9,4,80.0,80.0,542.2
30822,2021,1,9,5,85.0,85.0,386.9056
30823,2021,1,9,6,85.0,85.0,388.4416
30824,2021,1,9,7,80.0,80.0,274.6641
30825,2021,1,9,8,80.0,80.0,206.1866
30826,2021,1,9,9,71.5,71.5,189.2344
30827,2021,1,9,10,47.5,47.5,-9.05
30828,2021,1,9,11,44.0,44.0,-84.7273
30829,2021,1,9,12,67.5,67.5,188.983
30830,2021,1,9,13,67.5,67.5,279.6271
30831,2021,1,9,14,67.0,67.0,67.3535
30832,2021,1,9,15,60.43,60.43,106.5191
30833,2021,1,9,16,44.0,44.0,-467.5156
30834,2021,1,9,17,44.5,44.5,-540.4571
30835,2021,1,9,18,45.05,45.05,-360.3706
30836,2021,1,9,19,44.5,44.5,-582.7798
30837,2021,1,9,20,44.5,44.5,-371.3054
30838,2021,1,9,21,47.55,47.55,-1.4965
30839,2021,1,9,22,45.15,45.15,-92.2487
30840,2021,1,9,23,47.55,47.55,-9.8756
30841,2021,1,9,24,47.55,47.55,-22.543
30842,2021,1,9,25,79.5,79.5,182.3227
30843,2021,1,9,26,79.5,79.5,238.6682
30844,2021,1,9,27,79.5,79.5,125.5709
30845,2021,1,9,28,47.55,47.55,-32.6119
30846,2021,1,9,29,79.5,79.5,38.2409
30847,2021,1,9,30,70.0,70.0,18.9829
30848,2021,1,9,31,45.15,45.15,-53.1862
30849,2021,1,9,32,45.15,45.15,-190.3498
30850,2021,1,9,33,47.6,47.6,-19.7147
30851,2021,1,9,34,112.51,112.51,255.226
30852,2021,1,9,35,112.51,112.51,199.4194
30853,2021,1,9,36,138.51,138.51,295.2733
30854,2021,1,9,37,132.51,132.51,487.6295
30855,2021,1,9,38,133.51,133.51,447.9048
30856,2021,1,9,39,120.0,120.0,283.447
30857,2021,1,9,40,97.0,97.0,47.6245
30858,2021,1,9,41,47.85,47.85,-154.2873
30859,2021,1,9,42,82.0,82.0,31.4617
30860,2021,1,9,43,82.0,82.0,312.0408
30861,2021,1,9,44,79.0,79.0,498.3817
30862,2021,1,9,45,75.75,75.75,150.1407
30863,2021,1,9,46,49.75,49.75,-121.147
30864,2021,1,9,47,74.75,74.75,106.6127
30865,2021,1,9,48,79.0,79.0,160.597
30866,2021,1,10,1,74.75,74.75,203.3094
30867,2021,1,10,2,79.0,79.0,460.0142
30868,2021,1,10,3,79.0,79.0,262.4512
30869,2021,1,10,4,74.47,74.47,166.2528
30870,2021,1,10,5,83.5,83.5,313.6107
30871,2021,1,10,6,79.0,79.0,364.951
30872,2021,1,10,7,83.5,83.5,351.1166
30873,2021,1,10,8,83.5,83.5,391.9498
30874,2021,1,10,9,86.7,86.7,490.1766
30875,2021,1,10,10,86.7,86.7,661.1749
30876,2021,1,10,11,83.5,83.5,469.6682
30877,2021,1,10,12,83.5,83.5,327.0225
30878,2021,1,10,13,74.4,74.4,158.601
30879,2021,1,10,14,61.0,61.0,11.0074
30880,2021,1,10,15,45.55,45.55,-112.6693
30881,2021,1,10,16,45.55,45.55,-75.7517
30882,2021,1,10,17,45.2,45.2,-284.9734
30883,2021,1,10,18,45.61,45.61,-116.818
30884,2021,1,10,19,45.61,45.61,-431.9995
30885,2021,1,10,20,46.0,46.0,-226.4253
30886,2021,1,10,21,79.5,79.5,169.9529
30887,2021,1,10,22,115.0,115.0,537.7012
30888,2021,1,10,23,94.0,94.0,193.0384
30889,2021,1,10,24,109.0,109.0,213.7543
30890,2021,1,10,25,108.99991,108.99991,246.0674
30891,2021,1,10,26,109.0,109.0,568.3278
30892,2021,1,10,27,109.0,109.0,586.7956
30893,2021,1,10,28,81.5,81.5,281.9183
30894,2021,1,10,29,81.5,81.5,92.7919
30895,2021,1,10,30,46.1,46.1,-200.9166
30896,2021,1,10,31,46.07515,46.07515,-306.5231
30897,2021,1,10,32,46.05,46.05,-175.6033
30898,2021,1,10,33,19.92068,19.92068,-140.6
30899,2021,1,10,34,129.0,129.0,281.624
30900,2021,1,10,35,99.00032,99.00032,45.4249
30901,2021,1,10,36,49.0,49.0,-12.7566
30902,2021,1,10,37,47.03,47.03,-17.5154
30903,2021,1,10,38,10.05,10.05,-199.6101
30904,2021,1,10,39,0.0,0.0,-791.7714
30905,2021,1,10,40,5.0,5.0,-1144.5836
30906,2021,1,10,41,46.45,46.45,-713.9272
30907,2021,1,10,42,45.65,45.65,-551.3883
30908,2021,1,10,43,46.0,46.0,-235.8744
30909,2021,1,10,44,45.0,45.0,-398.4642
30910,2021,1,10,45,45.0,45.0,-569.7948
30911,2021,1,10,46,2.3,2.3,-338.6461
30912,2021,1,10,47,6.25,6.25,-634.4458
30913,2021,1,10,48,10.0,10.0,-493.9549
30914,2021,1,11,1,73.95,73.95,269.102
30915,2021,1,11,2,73.95,73.95,293.5962
30916,2021,1,11,3,70.0,70.0,140.1501
30917,2021,1,11,4,10.05,10.05,-254.3112
30918,2021,1,11,5,10.05,10.05,-351.7784
30919,2021,1,11,6,21.34,21.34,-263.3567
30920,2021,1,11,7,70.0,70.0,279.7866
30921,2021,1,11,8,69.94,69.94,73.9607
30922,2021,1,11,9,70.0,70.0,283.2904
30923,2021,1,11,10,70.0,70.0,296.8651
30924,2021,1,11,11,69.94,69.94,133.4774
30925,2021,1,11,12,69.94,69.94,19.0081
30926,2021,1,11,13,77.5,77.5,375.764
30927,2021,1,11,14,76.25,76.25,416.7022
30928,2021,1,11,15,76.25,76.25,317.5713
30929,2021,1,11,16,76.25,76.25,241.7215
30930,2021,1,11,17,76.25,76.25,310.1794
30931,2021,1,11,18,87.69,87.69,658.3044
30932,2021,1,11,19,84.95,84.95,364.9995
30933,2021,1,11,20,84.95,84.95,227.7238
30934,2021,1,11,21,84.95,84.95,129.7242
30935,2021,1,11,22,84.95,84.95,71.9999
30936,2021,1,11,23,90.0,90.0,158.8575
30937,2021,1,11,24,88.0,88.0,167.9279
30938,2021,1,11,25,87.0,87.0,266.9292
30939,2021,1,11,26,88.0,88.0,253.1533
30940,2021,1,11,27,46.6,46.6,-265.488
30941,2021,1,11,28,46.61,46.61,-176.0619
30942,2021,1,11,29,46.61,46.61,-252.2196
30943,2021,1,11,30,46.72,46.72,-296.8857
30944,2021,1,11,31,89.92915,89.92915,173.4767
30945,2021,1,11,32,90.0,90.0,169.8062
30946,2021,1,11,33,46.8,46.8,-376.7861
30947,2021,1,11,34,47.12,47.12,-132.7864
30948,2021,1,11,35,47.12,47.12,-187.5741
30949,2021,1,11,36,45.0,45.0,-140.3325
30950,2021,1,11,37,45.0,45.0,-98.1794
30951,2021,1,11,38,6.25,6.25,-176.6136
30952,2021,1,11,39,46.88,46.88,-622.4921
30953,2021,1,11,40,6.25,6.25,-1208.391
30954,2021,1,11,41,6.25,6.25,-783.4286
30955,2021,1,11,42,0.0,0.0,-355.3619
30956,2021,1,11,43,73.5,73.5,61.7204
30957,2021,1,11,44,74.0,74.0,385.0722
30958,2021,1,11,45,46.62,46.62,-59.9778
30959,2021,1,11,46,46.62,46.62,-118.587
30960,2021,1,11,47,46.62,46.62,-53.4391
30961,2021,1,11,48,73.39,73.39,63.0583
30962,2021,1,12,1,73.0,73.0,93.3582
30963,2021,1,12,2,73.0,73.0,521.8581
30964,2021,1,12,3,73.0,73.0,370.1501
30965,2021,1,12,4,55.0,55.0,-20.5928
30966,2021,1,12,5,50.0,50.0,-431.0484
30967,2021,1,12,6,50.0,50.0,-497.4911
30968,2021,1,12,7,42.08,42.08,-263.5834
30969,2021,1,12,8,12.0,12.0,-310.5024
30970,2021,1,12,9,12.0,12.0,-366.5368
30971,2021,1,12,10,45.56,45.56,-166.7059
30972,2021,1,12,11,12.0,12.0,-32.7435
30973,2021,1,12,12,10.05,10.05,-188.3891
30974,2021,1,12,13,72.5,72.5,44.6514
30975,2021,1,12,14,10.1,10.1,-340.1895
30976,2021,1,12,15,6.25,6.25,-250.3273
30977,2021,1,12,16,0.0,0.0,-331.3823
30978,2021,1,12,17,6.25,6.25,-230.2932
30979,2021,1,12,18,118.0,118.0,390.1128
30980,2021,1,12,19,93.78,93.78,76.3094
30981,2021,1,12,20,101.5,101.5,111.4146
30982,2021,1,12,21,47.5,47.5,-96.9833
30983,2021,1,12,22,115.0,115.0,50.3709
30984,2021,1,12,23,47.6,47.6,-301.133
30985,2021,1,12,24,47.6,47.6,-222.6137
30986,2021,1,12,25,50.0,50.0,-7.3085
30987,2021,1,12,26,47.65,47.65,-16.775
30988,2021,1,12,27,47.67657,47.67657,-57.13
30989,2021,1,12,28,47.65,47.65,-365.3189
30990,2021,1,12,29,47.75,47.75,-73.0541
30991,2021,1,12,30,6.25,6.25,-258.7464
30992,2021,1,12,31,47.65,47.65,-304.6199
30993,2021,1,12,32,47.7,47.7,-442.5043
30994,2021,1,12,33,48.0,48.0,-552.6763
30995,2021,1,12,34,48.0,48.0,-179.4592
30996,2021,1,12,35,980.0,980.0,196.1726
30997,2021,1,12,36,995.0,995.0,189.7124
30998,2021,1,12,37,50.0,50.0,-253.5461
30999,2021,1,12,38,48.01,48.01,-386.2066
31000,2021,1,12,39,50.25,50.25,-248.0271
31001,2021,1,12,40,47.8,47.8,-335.4015
31002,2021,1,12,41,48.1,48.1,-178.0767
31003,2021,1,12,42,47.85,47.85,-362.9468
31004,2021,1,12,43,48.16,48.16,-150.0842
31005,2021,1,12,44,48.16,48.16,-105.229
31006,2021,1,12,45,6.25,6.25,-98.4301
31007,2021,1,12,46,48.26,48.26,-46.4532
31008,2021,1,12,47,96.0,96.0,361.9601
31009,2021,1,12,48,95.0,95.0,436.2354
31010,2021,1,13,1,91.0,91.0,241.6483
31011,2021,1,13,2,91.0,91.0,401.8786
31012,2021,1,13,3,91.0,91.0,445.1772
31013,2021,1,13,4,89.99,89.99,240.7241
31014,2021,1,13,5,87.5,87.5,72.3251
31015,2021,1,13,6,48.4,48.4,-15.0738
31016,2021,1,13,7,89.0,89.0,85.4363
31017,2021,1,13,8,88.75,88.75,110.1834
31018,2021,1,13,9,48.4,48.4,-10.2969
31019,2021,1,13,10,89.0,89.0,167.7232
31020,2021,1,13,11,91.0,91.0,299.0206
31021,2021,1,13,12,48.4,48.4,-100.6117
31022,2021,1,13,13,95.0,95.0,364.9644
31023,2021,1,13,14,48.4,48.4,-168.526
31024,2021,1,13,15,0.0,0.0,-562.5757
31025,2021,1,13,16,0.0,0.0,-190.8345
31026,2021,1,13,17,46.62,46.62,-166.1085
31027,2021,1,13,18,135.0,135.0,3.2234
31028,2021,1,13,19,46.62,46.62,-67.822
31029,2021,1,13,20,50.95877,50.95877,-23.5833
31030,2021,1,13,21,51.0,51.0,-85.7526
31031,2021,1,13,22,51.5,51.5,-57.9947
31032,2021,1,13,23,51.05,51.05,-52.861
31033,2021,1,13,24,51.5,51.5,-80.5562
31034,2021,1,13,25,250.0,250.0,104.1896
31035,2021,1,13,26,330.0,330.0,31.2801
31036,2021,1,13,27,990.0,990.0,218.9604
31037,2021,1,13,28,51.75,51.75,-68.2597
31038,2021,1,13,29,330.0,330.0,24.141
31039,2021,1,13,30,51.75,51.75,-218.0722
31040,2021,1,13,31,51.5,51.5,-253.3741
31041,2021,1,13,32,51.0,51.0,-759.411
31042,2021,1,13,33,51.5,51.5,-450.1661
31043,2021,1,13,34,60.0,60.0,-330.8652
31044,2021,1,13,35,60.0,60.0,-82.9554
31045,2021,1,13,36,60.0,60.0,-356.7347
31046,2021,1,13,37,56.0,56.0,-548.9433
31047,2021,1,13,38,60.0,60.0,-581.315
31048,2021,1,13,39,51.8,51.8,-351.9719
31049,2021,1,13,40,51.8,51.8,-490.6467
31050,2021,1,13,41,51.9,51.9,-247.6026
31051,2021,1,13,42,50.5,50.5,-308.4134
31052,2021,1,13,43,88.9,88.9,47.5379
31053,2021,1,13,44,52.0,52.0,-55.9118
31054,2021,1,13,45,85.0,85.0,285.2463
31055,2021,1,13,46,85.0,85.0,256.1062
31056,2021,1,13,47,10.05,10.05,-60.9737
31057,2021,1,13,48,84.0,84.0,180.9032
31058,2021,1,14,1,84.0,84.0,77.0524
31059,2021,1,14,2,84.0,84.0,138.725
31060,2021,1,14,3,50.0,50.0,-0.8457
31061,2021,1,14,4,45.28,45.28,-217.2577
31062,2021,1,14,5,81.0,81.0,292.8575
31063,2021,1,14,6,80.5,80.5,176.5538
31064,2021,1,14,7,12.0,12.0,-86.2726
31065,2021,1,14,8,10.05,10.05,-257.3614
31066,2021,1,14,9,10.05,10.05,-296.7039
31067,2021,1,14,10,10.05,10.05,-384.7013
31068,2021,1,14,11,75.95,75.95,466.9169
31069,2021,1,14,12,74.0,74.0,266.21
31070,2021,1,14,13,73.8,73.8,144.0965
31071,2021,1,14,14,12.0,12.0,-378.5821
31072,2021,1,14,15,10.0,10.0,-1169.6968
31073,2021,1,14,16,10.1,10.1,-1098.5031
31074,2021,1,14,17,47.8,47.8,-627.6492
31075,2021,1,14,18,47.8,47.8,-369.9747
31076,2021,1,14,19,0.0,0.0,-771.809
31077,2021,1,14,20,0.0,0.0,-605.6528
31078,2021,1,14,21,0.0,0.0,-736.8176
31079,2021,1,14,22,6.25,6.25,-393.2623
31080,2021,1,14,23,10.1,10.1,-80.1085
31081,2021,1,14,24,75.0,75.0,409.8944
31082,2021,1,14,25,85.0,85.0,380.8477
31083,2021,1,14,26,105.0,105.0,372.3547
31084,2021,1,14,27,105.0,105.0,145.664
31085,2021,1,14,28,10.1,10.1,-64.6121
31086,2021,1,14,29,10.1,10.1,-47.4042
31087,2021,1,14,30,71.9,71.9,6.3882
31088,2021,1,14,31,2.5,2.5,-896.1688
31089,2021,1,14,32,6.25,6.25,-570.3364
31090,2021,1,14,33,10.1,10.1,-426.2572
31091,2021,1,14,34,50.0,50.0,-132.5134
31092,2021,1,14,35,50.01,50.01,-164.1264
31093,2021,1,14,36,50.01,50.01,-183.3219
31094,2021,1,14,37,48.0,48.0,-39.0969
31095,2021,1,14,38,50.0,50.0,-94.7159
31096,2021,1,14,39,55.0,55.0,-21.2735
31097,2021,1,14,40,104.0,104.0,46.7107
31098,2021,1,14,41,102.0,102.0,12.5061
31099,2021,1,14,42,50.5,50.5,-59.903
31100,2021,1,14,43,88.0,88.0,239.2791
31101,2021,1,14,44,50.56,50.56,-77.5331
31102,2021,1,14,45,50.1,50.1,-223.3778
31103,2021,1,14,46,0.0,0.0,-257.894
31104,2021,1,14,47,0.0,0.0,-33.6997
31105,2021,1,14,48,12.0,12.0,-93.3962
31106,2021,1,15,1,51.0,51.0,-9.4588
31107,2021,1,15,2,71.9,71.9,56.3354
31108,2021,1,15,3,71.9,71.9,69.2662
31109,2021,1,15,4,12.0,12.0,-57.875
31110,2021,1,15,5,0.0,0.0,-201.3999
31111,2021,1,15,6,48.35,48.35,-210.2287
31112,2021,1,15,7,72.0,72.0,210.6576
31113,2021,1,15,8,71.8,71.8,205.6361
31114,2021,1,15,9,48.9,48.9,-83.9204
31115,2021,1,15,10,10.1,10.1,-125.7811
31116,2021,1,15,11,48.95,48.95,-17.5736
31117,2021,1,15,12,0.0,0.0,-307.7522
31118,2021,1,15,13,74.9,74.9,211.8424
31119,2021,1,15,14,74.15,74.15,206.4449
31120,2021,1,15,15,49.0,49.0,-240.4729
31121,2021,1,15,16,91.03,91.03,308.7409
31122,2021,1,15,17,49.0,49.0,-149.7675
31123,2021,1,15,18,149.0,149.0,223.968
31124,2021,1,15,19,150.0,150.0,321.6919
31125,2021,1,15,20,154.0,154.0,264.4159
31126,2021,1,15,21,170.0,170.0,283.7507
31127,2021,1,15,22,149.0,149.0,108.4702
31128,2021,1,15,23,145.0,145.0,52.0304
31129,2021,1,15,24,49.0,49.0,-72.0053
31130,2021,1,15,25,100.0,100.0,5.8873
31131,2021,1,15,26,49.0,49.0,-41.0668
31132,2021,1,15,27,165.0,165.0,50.9666
31133,2021,1,15,28,49.0,49.0,-43.4567
31134,2021,1,15,29,162.57912,162.57912,62.4122
31135,2021,1,15,30,51.5,51.5,-48.5456
31136,2021,1,15,31,51.5,51.5,-74.386
31137,2021,1,15,32,49.1,49.1,-344.7207
31138,2021,1,15,33,49.5,49.5,-388.5681
31139,2021,1,15,34,56.0,56.0,-55.2764
31140,2021,1,15,35,164.99,164.99,146.5497
31141,2021,1,15,36,49.1,49.1,-79.3354
31142,2021,1,15,37,149.0,149.0,31.4079
31143,2021,1,15,38,100.0,100.0,27.372
31144,2021,1,15,39,11.0,11.0,-71.6937
31145,2021,1,15,40,6.25,6.25,-135.7198
31146,2021,1,15,41,49.0,49.0,-100.6738
31147,2021,1,15,42,10.0,10.0,-227.3761
31148,2021,1,15,43,76.0,76.0,92.1658
31149,2021,1,15,44,49.5,49.5,-125.673
31150,2021,1,15,45,70.95,70.95,20.0335
31151,2021,1,15,46,13.25003,13.25003,-206.3046
31152,2021,1,15,47,47.85,47.85,-184.8419
31153,2021,1,15,48,75.9,75.9,574.9085
31154,2021,1,16,1,75.5,75.5,519.8693
31155,2021,1,16,2,75.5,75.5,524.2084
31156,2021,1,16,3,75.9,75.9,370.5449
31157,2021,1,16,4,74.2,74.2,15.7905
31158,2021,1,16,5,13.25003,13.25003,-169.6176
31159,2021,1,16,6,10.0,10.0,-455.2404
31160,2021,1,16,7,13.25003,13.25003,-153.5558
31161,2021,1,16,8,13.48,13.48,-358.6323
31162,2021,1,16,9,74.2,74.2,52.7728
31163,2021,1,16,10,21.99,21.99,-71.2112
31164,2021,1,16,11,74.75,74.75,248.1693
31165,2021,1,16,12,74.75,74.75,310.6551
31166,2021,1,16,13,74.75,74.75,224.7057
31167,2021,1,16,14,76.0,76.0,543.0054
31168,2021,1,16,15,75.0,75.0,257.7665
31169,2021,1,16,16,75.0,75.0,131.5254
31170,2021,1,16,17,46.9,46.9,-372.8283
31171,2021,1,16,18,13.25003,13.25003,-131.8013
31172,2021,1,16,19,13.25003,13.25003,-175.7524
31173,2021,1,16,20,34.0,34.0,-74.6531
31174,2021,1,16,21,47.62,47.62,-57.2991
31175,2021,1,16,22,13.25003,13.25003,-309.6443
31176,2021,1,16,23,10.0,10.0,-282.3556
31177,2021,1,16,24,10.0,10.0,-524.0756
31178,2021,1,16,25,10.05,10.05,-297.4852
31179,2021,1,16,26,24.0,24.0,-68.1136
31180,2021,1,16,27,77.5,77.5,222.3967
31181,2021,1,16,28,74.5,74.5,34.9677
31182,2021,1,16,29,75.0,75.0,376.88
31183,2021,1,16,30,77.5,77.5,412.6602
31184,2021,1,16,31,77.5,77.5,415.9588
31185,2021,1,16,32,77.5,77.5,287.5338
31186,2021,1,16,33,79.95,79.95,210.4908
31187,2021,1,16,34,79.95,79.95,558.9978
31188,2021,1,16,35,82.9,82.9,865.5611
31189,2021,1,16,36,82.9,82.9,1056.2489
31190,2021,1,16,37,82.9,82.9,988.6901
31191,2021,1,16,38,82.9,82.9,569.9444
31192,2021,1,16,39,77.9,77.9,374.654
31193,2021,1,16,40,77.5,77.5,81.9406
31194,2021,1,16,41,14.0,14.0,-202.9403
31195,2021,1,16,42,77.5,77.5,37.0614
31196,2021,1,16,43,76.0,76.0,187.7378
31197,2021,1,16,44,76.0,76.0,328.3518
31198,2021,1,16,45,74.0,74.0,152.1881
31199,2021,1,16,46,49.1,49.1,-56.0859
31200,2021,1,16,47,74.0,74.0,367.6289
31201,2021,1,16,48,42.55,42.55,-55.6834
